order_id,order_date,destination_country,brand,product_name,product_type,quantity,unit_price_usd
CF24-000441,2026-03-12,KR,Roundlab,라운드랩 소나무 진정 크림 80ml,cream,2,21.11
CF24-000442,2026-03-13,KR,Torriden,토리든 다이브인 마이크로바이옴 세럼 50ml 유산균 피부장벽,serum,2,28.39
CF24-000443,2026-03-13,JP,Roundlab,라운드랩 자작나무 수분 토너 200ml 나이아신아마이드,toner,1,15.88
CF24-000444,2026-03-14,KR,Innisfree,이니스프리 한란 보습 크림 50ml,cream,1,22.03
CF24-000445,2026-03-14,JP,Torriden,토리든 다이브인 워터리 선크림 SPF50+ PA++++ 60ml 비건 저자극,sunscreen,1,23.29
CF24-000446,2026-03-14,SG,Innisfree,이니스프리 그린티 밸런싱 토너 200ml 나이아신아마이드 진정,toner,1,18.97
CF24-000447,2026-03-14,SG,Torriden,토리든 다이브인 마이크로바이옴 세럼 50ml 유산균 피부장벽,serum,2,20.04
CF24-000448,2026-03-15,KR,Torriden,토리든 다이브인 마일드 선스크린 SPF50+ PA++++ 60ml 저자극,sunscreen,2,26.68
CF24-000449,2026-03-15,KR,Skinfood,스킨푸드 시어버터 립 케어 밤 9.5g,lip,2,17.00
CF24-000450,2026-03-16,KR,Roundlab,라운드랩 소나무 진정 선크림 SPF50+ PA++++ 40ml,sunscreen,2,23.42
CF24-000451,2026-03-17,KR,Roundlab,라운드랩 소나무 진정 크림 80ml,cream,1,14.86
CF24-000452,2026-03-18,KR,Skinfood,스킨푸드 캐롯 카로틴 진정 토너 300ml,toner,1,12.42
CF24-000453,2026-03-18,KR,Roundlab,라운드랩 독도 토너 300ml 피부장벽,toner,1,17.10
CF24-000454,2026-03-18,KR,Torriden,토리든 다이브인 마이크로바이옴 토너 200ml 유산균 피부장벽,toner,1,22.63
CF24-000455,2026-03-18,KR,Torriden,토리든 다이브인 마이크로바이옴 세럼 50ml 유산균 피부장벽,serum,2,33.53
CF24-000456,2026-03-18,KR,Torriden,토리든 셀마이드 세라마이드 세럼 50ml 나이아신아마이드 센텔라,serum,2,30.74
CF24-000457,2026-03-18,KR,Innisfree,이니스프리 그린티 씨드 세럼 80ml 노세범,serum,5,18.29
CF24-000458,2026-03-18,KR,Torriden,토리든 다이브인 수분크림 100ml 보습,cream,3,20.50
CF24-000459,2026-03-18,JP,Skinfood,스킨푸드 로열허니 프로폴리스 인리치드 크림 63ml,cream,2,24.57
CF24-000460,2026-03-19,JP,Torriden,토리든 다이브인 클리어패드 토너 200ml 히알루론산 피부장벽,toner,1,24.55
CF24-000461,2026-03-19,SG,Torriden,토리든 다이브인 마일드 선스크린 SPF50+ PA++++ 60ml 저자극,sunscreen,4,22.22
CF24-000462,2026-03-19,SG,Roundlab,라운드랩 소나무 진정 크림 80ml 저자극,cream,1,23.10
CF24-000463,2026-03-19,SG,Torriden,토리든 다이브인 수분크림 100ml 저자극,cream,1,19.10
CF24-000464,2026-03-20,KR,Torriden,토리든 다이브인 마이크로바이옴 토너 200ml 유산균 피부장벽,toner,1,12.18
CF24-000465,2026-03-20,KR,Torriden,토리든 셀마이드 세라마이드 세럼 50ml 센텔라,serum,1,24.18
CF24-000466,2026-03-20,KR,Roundlab,라운드랩 독도 립밤 12g,lip,1,16.19
CF24-000467,2026-03-21,JP,Innisfree,이니스프리 데일리 UV 프로텍션 크림 SPF50+ PA++++ 50ml 수분,sunscreen,1,24.04
CF24-000468,2026-03-22,JP,Innisfree,이니스프리 데일리 UV 프로텍션 크림 SPF50+ PA++++ 50ml 톤업,sunscreen,1,14.92
CF24-000469,2026-03-22,JP,Torriden,토리든 다이브인 워터리 선크림 SPF50+ PA++++ 60ml 톤업 비건,sunscreen,1,22.00
CF24-000470,2026-03-22,SG,Innisfree,이니스프리 데일리 UV 프로텍션 크림 SPF50+ PA++++ 50ml 워터프루프,sunscreen,3,18.26
CF24-000471,2026-03-23,KR,Roundlab,라운드랩 자작나무 수분 선크림 SPF50+ PA++++ 50ml,sunscreen,2,16.81
CF24-000472,2026-03-23,KR,Roundlab,라운드랩 독도 세럼 50ml 히알루론산,serum,2,29.35
CF24-000473,2026-03-23,KR,Innisfree,이니스프리 그린티 씨드 크림 50ml,cream,2,18.66
CF24-000474,2026-03-23,KR,Roundlab,라운드랩 소나무 진정 크림 80ml,cream,1,15.08
CF24-000475,2026-03-23,JP,Skinfood,스킨푸드 선플라워 노세범 선 SPF50+ PA++++ 50ml,sunscreen,1,26.18
CF24-000476,2026-03-24,KR,Skinfood,스킨푸드 선플라워 노세범 선 SPF50+ PA++++ 50ml 노세범,sunscreen,1,24.82
CF24-000477,2026-03-24,KR,Innisfree,이니스프리 그린티 씨드 세럼 80ml,serum,3,29.02
CF24-000478,2026-03-24,SG,Skinfood,스킨푸드 캐롯 카로틴 진정 세럼 50ml 진정,serum,2,30.21
CF24-000479,2026-03-25,KR,Roundlab,라운드랩 독도 세럼 50ml 보습,serum,1,23.31
CF24-000480,2026-03-25,JP,Skinfood,스킨푸드 로열허니 프로폴리스 인리치드 에센스 50ml,serum,3,27.78
CF24-000481,2026-03-25,JP,Roundlab,라운드랩 자작나무 수분 크림 80ml 수분,cream,2,19.04
CF24-000482,2026-03-26,KR,Skinfood,스킨푸드 토마토 선 크림 SPF50+ PA++++ 40ml,sunscreen,3,24.96
CF24-000483,2026-03-26,KR,Torriden,토리든 다이브인 클리어패드 토너 200ml,toner,1,17.24
CF24-000484,2026-03-26,KR,Torriden,토리든 다이브인 마이크로바이옴 세럼 50ml 유산균 피부장벽,serum,1,24.14
CF24-000485,2026-03-26,KR,Roundlab,라운드랩 독도 립밤 12g,lip,1,8.28
CF24-000486,2026-03-26,JP,Torriden,토리든 다이브인 마이크로바이옴 토너 200ml 유산균 피부장벽,toner,5,11.87
CF24-000487,2026-03-26,JP,Torriden,토리든 다이브인 마이크로바이옴 토너 200ml 유산균 피부장벽,toner,3,22.18
CF24-000488,2026-03-27,KR,Innisfree,이니스프리 아쿠아 UV 프로텍션 크림 SPF50+ PA++++ 50ml,sunscreen,1,22.57
CF24-000489,2026-03-27,KR,Torriden,토리든 솔리드인 세라마이드 립 에센스 11ml,lip,2,12.22
CF24-000490,2026-03-27,JP,Innisfree,이니스프리 아쿠아 UV 프로텍션 크림 SPF50+ PA++++ 50ml 비건 무기자차,sunscreen,4,22.30
CF24-000491,2026-03-27,JP,Skinfood,스킨푸드 선플라워 노세범 선 SPF50+ PA++++ 50ml 톤업,sunscreen,1,16.11
CF24-000492,2026-03-27,JP,Innisfree,이니스프리 시카 리페어 토너 200ml 히알루론산,toner,5,14.11
CF24-000493,2026-03-27,JP,Torriden,토리든 다이브인 수분크림 100ml 저자극,cream,2,19.72
CF24-000494,2026-03-28,KR,Torriden,토리든 다이브인 워터리 선크림 SPF50+ PA++++ 60ml 톤업,sunscreen,1,22.77
CF24-000495,2026-03-28,KR,Skinfood,스킨푸드 캐롯 카로틴 진정 토너 300ml 노세범,toner,1,18.87
